User_ID,Age,Gender,Fitness Level,Goals,Equipment Available,Workout Plan,Calories Burned
2779,29,Female,Intermediate,General Fitness,None,Bicep Curls,468
2780,32,Male,Intermediate,General Fitness,Dumbbells,Plank,310
2781,57,Female,Advanced,General Fitness,Dumbbells,Deadlifts,419
2782,36,Male,Advanced,General Fitness,Resistance Bands,Squats,186
2783,57,Female,Advanced,General Fitness,Barbell,Squats,234
2784,27,Male,Advanced,General Fitness,Resistance Bands,Bicep Curls,250
2785,25,Male,Advanced,Weight Loss,None,Push-Ups,188
2786,39,Female,Beginner,Weight Loss,Dumbbells,Squats,212
2787,38,Male,Intermediate,General Fitness,Barbell,Squats,394
2788,37,Male,Advanced,General Fitness,Barbell,Deadlifts,362
2789,22,Female,Intermediate,Muscle Gain,None,Squats,196
2790,59,Female,Intermediate,Weight Loss,Resistance Bands,Push-Ups,175
2791,18,Female,Advanced,General Fitness,Dumbbells,Deadlifts,117
2792,44,Male,Beginner,Muscle Gain,Barbell,Plank,196
2793,53,Female,Beginner,Muscle Gain,Resistance Bands,Squats,476
2794,60,Male,Beginner,General Fitness,Dumbbells,Push-Ups,210
2795,50,Female,Beginner,Muscle Gain,None,Push-Ups,334
2796,43,Female,Intermediate,Muscle Gain,None,Bicep Curls,144
2797,31,Male,Beginner,Weight Loss,None,Plank,103
2798,39,Male,Beginner,General Fitness,None,Plank,203
2799,61,Female,Advanced,Weight Loss,Resistance Bands,Push-Ups,337
2800,49,Male,Beginner,Weight Loss,Resistance Bands,Plank,390
2801,28,Female,Intermediate,General Fitness,None,Bicep Curls,333
2802,46,Male,Advanced,Muscle Gain,Resistance Bands,Bicep Curls,470
2803,55,Female,Intermediate,Muscle Gain,None,Plank,415
2804,46,Male,Advanced,Muscle Gain,None,Bicep Curls,280
2805,27,Male,Beginner,Weight Loss,Dumbbells,Plank,122
2806,18,Male,Intermediate,Muscle Gain,Barbell,Plank,156
2807,56,Female,Intermediate,Weight Loss,Resistance Bands,Deadlifts,447
2808,37,Male,Beginner,Weight Loss,None,Push-Ups,198
2809,47,Male,Advanced,General Fitness,Resistance Bands,Squats,199
2810,51,Male,Beginner,Muscle Gain,Barbell,Bicep Curls,491
2811,48,Female,Intermediate,General Fitness,Barbell,Push-Ups,425
2812,56,Male,Beginner,General Fitness,Resistance Bands,Bicep Curls,139
2813,59,Female,Advanced,General Fitness,Barbell,Squats,165
2814,61,Male,Beginner,General Fitness,Barbell,Plank,175
2815,60,Male,Advanced,Weight Loss,Resistance Bands,Push-Ups,384
2816,47,Female,Advanced,Muscle Gain,None,Squats,430
2817,56,Male,Advanced,Weight Loss,Barbell,Bicep Curls,345
2818,31,Female,Intermediate,General Fitness,Barbell,Squats,407
2819,52,Male,Advanced,Weight Loss,None,Bicep Curls,374
2820,42,Male,Beginner,General Fitness,Resistance Bands,Bicep Curls,348
2821,46,Male,Beginner,Muscle Gain,None,Push-Ups,464
2822,57,Male,Beginner,General Fitness,Resistance Bands,Squats,474
2823,18,Male,Intermediate,Weight Loss,Dumbbells,Push-Ups,404
2824,52,Male,Advanced,Weight Loss,Barbell,Squats,209
2825,38,Female,Beginner,Muscle Gain,Dumbbells,Bicep Curls,440
2826,34,Male,Intermediate,Muscle Gain,None,Plank,253
2827,31,Male,Intermediate,Muscle Gain,Dumbbells,Deadlifts,158
2828,27,Female,Beginner,Weight Loss,Dumbbells,Plank,448
2829,27,Male,Beginner,Weight Loss,Dumbbells,Push-Ups,113
2830,18,Female,Intermediate,Weight Loss,Resistance Bands,Squats,292
2831,29,Female,Intermediate,General Fitness,Barbell,Push-Ups,310
2832,32,Male,Intermediate,Weight Loss,Resistance Bands,Plank,135
2833,32,Male,Intermediate,Weight Loss,Resistance Bands,Deadlifts,489
2834,59,Female,Intermediate,Muscle Gain,Dumbbells,Deadlifts,477
2835,50,Female,Beginner,General Fitness,Barbell,Plank,343
2836,23,Male,Advanced,Weight Loss,Resistance Bands,Plank,432
2837,63,Male,Beginner,Muscle Gain,Dumbbells,Squats,348
2838,47,Female,Intermediate,General Fitness,None,Squats,398
2839,45,Male,Advanced,General Fitness,Resistance Bands,Squats,295
2840,59,Male,Intermediate,Muscle Gain,Barbell,Push-Ups,187
2841,48,Female,Beginner,Muscle Gain,Resistance Bands,Push-Ups,200
2842,34,Male,Beginner,General Fitness,Dumbbells,Plank,460
2843,50,Female,Intermediate,Weight Loss,Dumbbells,Push-Ups,387
2844,38,Male,Intermediate,Muscle Gain,Resistance Bands,Plank,279
2845,40,Male,Beginner,Muscle Gain,Resistance Bands,Bicep Curls,377
2846,20,Male,Beginner,Muscle Gain,Barbell,Deadlifts,451
2847,45,Male,Beginner,Muscle Gain,None,Push-Ups,308
2848,45,Male,Advanced,Muscle Gain,Barbell,Push-Ups,265
2849,34,Female,Advanced,General Fitness,Dumbbells,Plank,177
2850,54,Female,Beginner,General Fitness,Dumbbells,Bicep Curls,344
2851,31,Male,Intermediate,Weight Loss,None,Bicep Curls,432
2852,33,Male,Beginner,General Fitness,None,Plank,314
2853,42,Female,Beginner,Muscle Gain,None,Bicep Curls,184
2854,20,Female,Intermediate,Muscle Gain,Resistance Bands,Bicep Curls,254
2855,22,Male,Advanced,Weight Loss,Barbell,Push-Ups,361
2856,23,Male,Advanced,Weight Loss,Resistance Bands,Bicep Curls,111
2857,48,Female,Beginner,General Fitness,Dumbbells,Push-Ups,404
2858,21,Male,Intermediate,Muscle Gain,Barbell,Push-Ups,173
2859,20,Female,Beginner,Muscle Gain,None,Squats,289
2860,21,Male,Beginner,General Fitness,Dumbbells,Deadlifts,111
2861,56,Female,Intermediate,Muscle Gain,Barbell,Push-Ups,200
2862,52,Male,Beginner,Weight Loss,Barbell,Push-Ups,460
2863,61,Male,Intermediate,Weight Loss,Resistance Bands,Plank,408
2864,27,Female,Advanced,Weight Loss,Barbell,Deadlifts,366
2865,22,Female,Intermediate,General Fitness,Barbell,Squats,303
2866,31,Male,Advanced,Muscle Gain,Dumbbells,Bicep Curls,276
2867,51,Male,Beginner,Muscle Gain,Barbell,Push-Ups,351
2868,19,Male,Beginner,Muscle Gain,Dumbbells,Deadlifts,403
2869,32,Male,Advanced,Muscle Gain,Dumbbells,Deadlifts,213
2870,51,Male,Beginner,General Fitness,Resistance Bands,Deadlifts,352
2871,21,Female,Beginner,General Fitness,Resistance Bands,Push-Ups,425
2872,59,Male,Intermediate,General Fitness,Barbell,Bicep Curls,445
2873,29,Male,Intermediate,General Fitness,Dumbbells,Deadlifts,495
2874,30,Female,Advanced,Weight Loss,Barbell,Deadlifts,230
2875,26,Female,Intermediate,Weight Loss,Resistance Bands,Deadlifts,444
2876,21,Male,Beginner,General Fitness,None,Plank,332
2877,48,Male,Intermediate,Muscle Gain,Barbell,Squats,286
2878,61,Female,Intermediate,Weight Loss,Resistance Bands,Bicep Curls,359
2879,23,Male,Beginner,Weight Loss,Dumbbells,Plank,250
2880,24,Male,Beginner,General Fitness,Dumbbells,Bicep Curls,283
2881,35,Male,Beginner,Weight Loss,Resistance Bands,Plank,292
2882,55,Male,Intermediate,Weight Loss,None,Deadlifts,423
2883,47,Male,Intermediate,Muscle Gain,Barbell,Squats,108
2884,39,Female,Beginner,Weight Loss,None,Push-Ups,245
2885,31,Female,Beginner,Muscle Gain,Resistance Bands,Bicep Curls,436
2886,53,Male,Intermediate,Weight Loss,Barbell,Bicep Curls,246
2887,29,Female,Intermediate,Muscle Gain,None,Squats,203
2888,63,Female,Beginner,Weight Loss,Barbell,Plank,447
2889,25,Female,Beginner,General Fitness,Resistance Bands,Bicep Curls,313
2890,42,Male,Beginner,Weight Loss,None,Squats,219
2891,59,Female,Advanced,General Fitness,Barbell,Deadlifts,339
2892,28,Male,Advanced,Muscle Gain,None,Push-Ups,343
2893,42,Male,Beginner,Weight Loss,None,Squats,199
2894,33,Male,Advanced,Muscle Gain,Dumbbells,Push-Ups,197
2895,34,Female,Beginner,General Fitness,Dumbbells,Squats,344
2896,59,Female,Beginner,Muscle Gain,Dumbbells,Bicep Curls,302
2897,45,Female,Advanced,Weight Loss,None,Squats,298
2898,21,Male,Beginner,Muscle Gain,Barbell,Push-Ups,480
2899,51,Female,Advanced,Muscle Gain,None,Squats,281
2900,43,Female,Advanced,General Fitness,Barbell,Deadlifts,441
2901,23,Male,Intermediate,Muscle Gain,None,Plank,478
2902,38,Female,Advanced,Muscle Gain,None,Plank,376
2903,25,Female,Beginner,General Fitness,Dumbbells,Bicep Curls,138
2904,21,Male,Beginner,General Fitness,Barbell,Deadlifts,302
2905,28,Male,Beginner,Weight Loss,None,Deadlifts,426
2906,51,Female,Advanced,Muscle Gain,Resistance Bands,Plank,102
2907,19,Male,Beginner,Muscle Gain,Resistance Bands,Squats,146
2908,36,Male,Intermediate,Weight Loss,Dumbbells,Bicep Curls,181
2909,56,Male,Intermediate,General Fitness,Barbell,Squats,170
2910,20,Female,Beginner,General Fitness,Barbell,Plank,257
2911,26,Female,Beginner,Muscle Gain,Barbell,Squats,342
2912,48,Male,Advanced,Muscle Gain,Barbell,Deadlifts,403
2913,56,Female,Advanced,Weight Loss,Resistance Bands,Bicep Curls,268
2914,63,Female,Advanced,General Fitness,None,Plank,165
2915,29,Male,Intermediate,Muscle Gain,Resistance Bands,Plank,120
2916,29,Female,Advanced,General Fitness,Dumbbells,Push-Ups,257
2917,26,Male,Advanced,General Fitness,None,Push-Ups,237
2918,56,Male,Advanced,Muscle Gain,Dumbbells,Plank,124
2919,49,Female,Intermediate,General Fitness,None,Squats,331
2920,22,Female,Beginner,General Fitness,None,Push-Ups,201
2921,25,Male,Intermediate,General Fitness,Resistance Bands,Plank,397
2922,59,Female,Beginner,General Fitness,Dumbbells,Deadlifts,118
2923,49,Male,Intermediate,Weight Loss,Dumbbells,Push-Ups,304
2924,39,Male,Beginner,Weight Loss,Barbell,Push-Ups,344
2925,41,Female,Beginner,Weight Loss,Resistance Bands,Bicep Curls,215
2926,44,Female,Intermediate,Muscle Gain,Dumbbells,Push-Ups,264
2927,58,Female,Intermediate,Muscle Gain,Dumbbells,Deadlifts,252
2928,34,Male,Advanced,General Fitness,Barbell,Squats,168
2929,62,Female,Beginner,Weight Loss,None,Push-Ups,359
2930,61,Male,Beginner,General Fitness,Resistance Bands,Deadlifts,117
2931,49,Female,Beginner,Muscle Gain,None,Bicep Curls,337
2932,59,Male,Intermediate,Weight Loss,Barbell,Push-Ups,327
2933,55,Male,Beginner,Muscle Gain,Dumbbells,Push-Ups,175
2934,62,Female,Advanced,Muscle Gain,Barbell,Squats,244
2935,47,Male,Beginner,Weight Loss,None,Push-Ups,338
2936,53,Female,Beginner,Weight Loss,Barbell,Squats,457
2937,45,Female,Beginner,Weight Loss,Dumbbells,Deadlifts,312
2938,36,Female,Beginner,General Fitness,Barbell,Bicep Curls,114
2939,35,Male,Beginner,Muscle Gain,Barbell,Squats,372
2940,61,Male,Advanced,General Fitness,Barbell,Push-Ups,244
2941,37,Male,Beginner,General Fitness,None,Squats,403
2942,27,Female,Advanced,Weight Loss,Barbell,Squats,305
2943,28,Female,Intermediate,General Fitness,Dumbbells,Push-Ups,256
2944,57,Female,Intermediate,Muscle Gain,None,Plank,388
2945,64,Female,Intermediate,Muscle Gain,Resistance Bands,Plank,482
2946,51,Male,Advanced,Weight Loss,None,Bicep Curls,291
2947,56,Male,Advanced,Muscle Gain,None,Plank,134
2948,55,Female,Intermediate,Muscle Gain,Dumbbells,Squats,178
2949,34,Male,Intermediate,Weight Loss,Dumbbells,Deadlifts,308
2950,40,Female,Beginner,Muscle Gain,Barbell,Bicep Curls,239
2951,24,Female,Advanced,Weight Loss,None,Plank,276
2952,23,Male,Intermediate,General Fitness,Dumbbells,Push-Ups,488
2953,59,Female,Advanced,Muscle Gain,Dumbbells,Plank,178
2954,41,Male,Advanced,Weight Loss,None,Squats,285
2955,25,Male,Advanced,Muscle Gain,Resistance Bands,Deadlifts,272
2956,21,Male,Intermediate,Muscle Gain,Barbell,Plank,405
2957,34,Female,Intermediate,Weight Loss,Dumbbells,Deadlifts,198
2958,19,Female,Beginner,Weight Loss,Resistance Bands,Push-Ups,133
2959,39,Female,Advanced,Muscle Gain,Resistance Bands,Squats,293
2960,53,Female,Advanced,Weight Loss,Dumbbells,Squats,253
2961,33,Male,Advanced,General Fitness,None,Push-Ups,228
2962,38,Male,Beginner,General Fitness,None,Plank,360
2963,57,Male,Advanced,Weight Loss,Dumbbells,Squats,229
2964,25,Female,Beginner,General Fitness,Resistance Bands,Deadlifts,253
2965,24,Male,Beginner,General Fitness,Dumbbells,Push-Ups,365
2966,24,Female,Beginner,Weight Loss,Dumbbells,Bicep Curls,179
2967,21,Male,Beginner,General Fitness,Resistance Bands,Bicep Curls,446
2968,42,Female,Beginner,General Fitness,None,Plank,432
2969,23,Female,Beginner,Muscle Gain,Resistance Bands,Deadlifts,286
2970,35,Male,Beginner,General Fitness,None,Push-Ups,443
2971,60,Female,Intermediate,General Fitness,Resistance Bands,Plank,285
2972,32,Male,Advanced,Weight Loss,None,Plank,160
2973,38,Female,Intermediate,Muscle Gain,Dumbbells,Push-Ups,360
2974,33,Male,Intermediate,Muscle Gain,None,Plank,221
2975,61,Male,Beginner,Weight Loss,Barbell,Plank,433
2976,41,Male,Beginner,Muscle Gain,None,Squats,309
2977,28,Female,Intermediate,General Fitness,Barbell,Bicep Curls,270
2978,24,Female,Intermediate,General Fitness,None,Deadlifts,202
2979,59,Male,Intermediate,General Fitness,Barbell,Bicep Curls,320
2980,20,Male,Beginner,Muscle Gain,None,Push-Ups,479
2981,54,Male,Intermediate,Weight Loss,Dumbbells,Bicep Curls,474
2982,58,Female,Beginner,Weight Loss,None,Bicep Curls,300
2983,39,Female,Intermediate,Muscle Gain,Dumbbells,Bicep Curls,370
2984,43,Female,Intermediate,Muscle Gain,None,Squats,396
2985,21,Female,Advanced,Weight Loss,Dumbbells,Bicep Curls,435
2986,33,Male,Intermediate,General Fitness,Barbell,Bicep Curls,390
2987,34,Female,Intermediate,Muscle Gain,Dumbbells,Bicep Curls,370
2988,36,Male,Beginner,General Fitness,Dumbbells,Push-Ups,181
2989,32,Male,Advanced,Weight Loss,Resistance Bands,Deadlifts,135
2990,24,Female,Advanced,Weight Loss,Resistance Bands,Bicep Curls,375
2991,19,Male,Intermediate,Weight Loss,Dumbbells,Squats,431
2992,57,Male,Advanced,Muscle Gain,Resistance Bands,Push-Ups,430
2993,62,Female,Beginner,Muscle Gain,Barbell,Plank,248
2994,62,Male,Intermediate,Weight Loss,Dumbbells,Plank,481
2995,40,Male,Beginner,Muscle Gain,Dumbbells,Squats,499
2996,25,Female,Advanced,General Fitness,Dumbbells,Push-Ups,358
2997,18,Male,Intermediate,Weight Loss,None,Plank,379
2998,34,Female,Advanced,Weight Loss,Resistance Bands,Deadlifts,115
2999,56,Male,Beginner,Weight Loss,Resistance Bands,Push-Ups,328
3000,25,Female,Advanced,Weight Loss,Resistance Bands,Bicep Curls,263
3001,38,Male,Intermediate,General Fitness,None,Deadlifts,292
3002,59,Male,Advanced,Muscle Gain,Resistance Bands,Deadlifts,351
3003,43,Male,Beginner,Weight Loss,Barbell,Deadlifts,187
3004,48,Female,Intermediate,Weight Loss,Dumbbells,Squats,330
3005,50,Female,Beginner,Weight Loss,Dumbbells,Squats,148
3006,47,Male,Intermediate,Weight Loss,Resistance Bands,Plank,213
3007,47,Male,Intermediate,Muscle Gain,None,Plank,177
3008,53,Female,Beginner,Muscle Gain,Dumbbells,Plank,162
3009,38,Male,Beginner,General Fitness,Barbell,Squats,157
3010,58,Male,Beginner,General Fitness,Barbell,Push-Ups,478
3011,54,Male,Advanced,Muscle Gain,Dumbbells,Bicep Curls,269
3012,38,Female,Beginner,Muscle Gain,Dumbbells,Bicep Curls,328
3013,46,Female,Beginner,Weight Loss,Barbell,Push-Ups,494
3014,25,Female,Advanced,Muscle Gain,Resistance Bands,Squats,230
3015,56,Female,Intermediate,Muscle Gain,None,Bicep Curls,350
3016,22,Female,Advanced,Muscle Gain,Barbell,Deadlifts,271
3017,31,Female,Intermediate,General Fitness,Dumbbells,Deadlifts,128
3018,38,Female,Intermediate,Weight Loss,Dumbbells,Plank,376
3019,55,Male,Beginner,General Fitness,Barbell,Plank,455
3020,32,Female,Beginner,General Fitness,Resistance Bands,Deadlifts,120
3021,47,Male,Advanced,Weight Loss,Dumbbells,Push-Ups,251
3022,24,Male,Beginner,General Fitness,Dumbbells,Deadlifts,239
3023,44,Male,Intermediate,Weight Loss,Resistance Bands,Push-Ups,147
3024,25,Male,Advanced,General Fitness,Resistance Bands,Deadlifts,310
3025,52,Female,Beginner,Muscle Gain,Dumbbells,Push-Ups,394
3026,58,Male,Intermediate,Muscle Gain,Resistance Bands,Squats,118
3027,56,Female,Advanced,Muscle Gain,Barbell,Squats,276
3028,48,Male,Intermediate,Weight Loss,Barbell,Squats,455
3029,62,Male,Beginner,General Fitness,None,Squats,104
3030,47,Female,Intermediate,Muscle Gain,None,Push-Ups,302
3031,44,Female,Advanced,Weight Loss,Barbell,Deadlifts,188
3032,18,Female,Intermediate,Weight Loss,Dumbbells,Push-Ups,407
3033,50,Male,Intermediate,General Fitness,Dumbbells,Squats,347
3034,31,Female,Beginner,Weight Loss,Dumbbells,Bicep Curls,431
3035,24,Male,Beginner,Weight Loss,Resistance Bands,Plank,435
3036,60,Female,Intermediate,General Fitness,Dumbbells,Push-Ups,178
3037,39,Female,Intermediate,Weight Loss,Barbell,Squats,342
3038,22,Male,Advanced,Weight Loss,Barbell,Bicep Curls,337
3039,38,Female,Advanced,General Fitness,None,Plank,334
3040,48,Male,Advanced,Muscle Gain,None,Push-Ups,214
3041,44,Male,Advanced,General Fitness,Resistance Bands,Plank,228
3042,61,Female,Intermediate,General Fitness,Resistance Bands,Deadlifts,216
3043,32,Female,Intermediate,Muscle Gain,Resistance Bands,Plank,197
3044,40,Male,Advanced,General Fitness,Resistance Bands,Push-Ups,389
3045,34,Male,Advanced,Muscle Gain,None,Bicep Curls,464
3046,47,Female,Advanced,Weight Loss,Dumbbells,Plank,218
3047,53,Male,Beginner,General Fitness,Dumbbells,Plank,459
3048,19,Female,Beginner,Muscle Gain,Resistance Bands,Push-Ups,322
3049,19,Female,Beginner,Muscle Gain,Dumbbells,Deadlifts,411
3050,50,Male,Intermediate,Muscle Gain,Dumbbells,Plank,152
3051,37,Female,Beginner,General Fitness,None,Deadlifts,414
3052,27,Female,Beginner,General Fitness,None,Bicep Curls,224
3053,22,Female,Advanced,General Fitness,Barbell,Bicep Curls,429
3054,34,Female,Beginner,Muscle Gain,Barbell,Squats,282
3055,64,Female,Intermediate,Weight Loss,Resistance Bands,Deadlifts,169
3056,56,Male,Beginner,General Fitness,None,Deadlifts,482
3057,35,Male,Advanced,General Fitness,Resistance Bands,Plank,120
3058,26,Male,Beginner,Weight Loss,Resistance Bands,Push-Ups,217
3059,27,Female,Advanced,General Fitness,None,Push-Ups,384
3060,49,Female,Advanced,Weight Loss,Dumbbells,Bicep Curls,445
3061,56,Female,Advanced,General Fitness,None,Deadlifts,419
3062,35,Male,Advanced,General Fitness,Dumbbells,Bicep Curls,326
3063,41,Female,Beginner,Weight Loss,Barbell,Deadlifts,124
3064,19,Male,Intermediate,Muscle Gain,Resistance Bands,Deadlifts,197
3065,33,Female,Advanced,General Fitness,Resistance Bands,Bicep Curls,492
3066,32,Female,Advanced,Weight Loss,Barbell,Deadlifts,208
3067,37,Male,Beginner,Muscle Gain,Resistance Bands,Plank,235
3068,57,Female,Beginner,Weight Loss,Barbell,Deadlifts,343
3069,64,Male,Intermediate,Muscle Gain,None,Squats,163
3070,57,Male,Advanced,Weight Loss,None,Deadlifts,260
3071,24,Male,Intermediate,General Fitness,Resistance Bands,Push-Ups,311
3072,35,Male,Intermediate,General Fitness,Barbell,Squats,405
3073,42,Female,Beginner,Muscle Gain,Barbell,Plank,244
3074,30,Male,Beginner,Weight Loss,Barbell,Deadlifts,243
3075,28,Male,Advanced,General Fitness,Barbell,Bicep Curls,496
3076,54,Male,Advanced,Weight Loss,Resistance Bands,Bicep Curls,296
3077,25,Male,Advanced,Weight Loss,Resistance Bands,Squats,457
3078,44,Female,Intermediate,Muscle Gain,Barbell,Plank,241
3079,37,Male,Advanced,Weight Loss,Barbell,Deadlifts,340
3080,51,Female,Intermediate,General Fitness,Resistance Bands,Plank,471
3081,21,Male,Intermediate,Muscle Gain,Resistance Bands,Push-Ups,133
3082,32,Male,Advanced,Muscle Gain,Resistance Bands,Squats,302
3083,30,Male,Intermediate,Weight Loss,Dumbbells,Push-Ups,389
3084,39,Male,Advanced,Muscle Gain,Resistance Bands,Squats,307
3085,43,Male,Beginner,General Fitness,None,Bicep Curls,267
3086,26,Male,Intermediate,General Fitness,Dumbbells,Plank,441
3087,22,Female,Intermediate,Weight Loss,Dumbbells,Plank,198
3088,47,Male,Advanced,Weight Loss,None,Plank,251
3089,21,Male,Advanced,Weight Loss,Resistance Bands,Push-Ups,117
3090,48,Male,Beginner,General Fitness,Dumbbells,Deadlifts,466
3091,31,Male,Advanced,General Fitness,Barbell,Deadlifts,293
3092,42,Female,Intermediate,Muscle Gain,Dumbbells,Push-Ups,325
3093,45,Male,Beginner,Muscle Gain,Resistance Bands,Bicep Curls,100
3094,32,Female,Beginner,Muscle Gain,Barbell,Deadlifts,345
3095,20,Male,Intermediate,Weight Loss,None,Bicep Curls,433
3096,48,Female,Beginner,Muscle Gain,None,Plank,357
3097,30,Female,Beginner,Muscle Gain,Barbell,Push-Ups,494
3098,26,Male,Intermediate,General Fitness,Dumbbells,Plank,451
3099,19,Female,Advanced,Muscle Gain,Barbell,Plank,360
3100,40,Male,Intermediate,Weight Loss,Dumbbells,Bicep Curls,189
3101,50,Male,Intermediate,Weight Loss,None,Deadlifts,393
3102,45,Male,Intermediate,Weight Loss,Resistance Bands,Push-Ups,362
3103,25,Male,Intermediate,Muscle Gain,Barbell,Push-Ups,198
3104,53,Female,Advanced,Muscle Gain,Resistance Bands,Squats,191
3105,19,Male,Advanced,Muscle Gain,Resistance Bands,Deadlifts,241
3106,41,Male,Beginner,Weight Loss,Resistance Bands,Plank,333
3107,39,Female,Intermediate,Muscle Gain,Resistance Bands,Deadlifts,156
3108,32,Female,Intermediate,General Fitness,Dumbbells,Bicep Curls,257
3109,41,Female,Beginner,Weight Loss,Dumbbells,Push-Ups,266
3110,22,Male,Advanced,Weight Loss,Barbell,Plank,121
3111,44,Female,Intermediate,Muscle Gain,Dumbbells,Deadlifts,416
