Height (cm),Weight (kg),BMI,Category
159.6,86.8,34.07641911797037,Obese
176.7,95.0,30.426395506629913,Obese
170.1,86.4,29.86105278874239,Overweight
183.2,112.9,33.63899429835435,Obese
184.7,59.6,17.470786997396093,Underweight
181.5,108.7,32.997138932525864,Obese
161.4,60.2,23.10944047514852,Normal
181.1,80.1,24.42280913528925,Normal
178.1,60.7,19.136426961113333,Normal
181.9,92.3,27.895638276684235,Overweight
162.5,74.2,28.09940828402367,Overweight
199.4,81.6,20.522953011491847,Normal
199.4,61.5,15.46766679174937,Underweight
193.9,83.1,22.10270389744345,Normal
161.9,101.5,38.7232985688403,Obese
187.6,115.4,32.78990366474058,Obese
156.3,69.9,28.612724926104256,Overweight
195.8,80.4,20.97155693464699,Normal
161.2,104.8,40.33027726295957,Obese
172.1,89.0,30.048878383410862,Obese
182.2,101.8,30.66556937347049,Obese
168.3,104.9,37.03456571234698,Obese
161.9,101.4,38.68514753576755,Obese
189.6,116.6,32.43559614734106,Obese
190.6,101.2,27.85702409907852,Overweight
173.9,58.3,19.278329140930534,Normal
164.9,106.1,39.01881471799988,Obese
185.5,56.2,16.33234283389397,Underweight
195.0,77.8,20.460223537146614,Normal
190.2,74.6,20.62138365614368,Normal
178.1,61.0,19.23100567756035,Normal
153.0,57.5,24.56320218719296,Normal
196.0,70.3,18.29966680549771,Underweight
195.4,98.0,25.667109118738143,Overweight
162.8,64.4,24.298365821707346,Normal
184.3,117.9,34.71068102709464,Obese
168.7,50.4,17.70925825263733,Underweight
161.0,89.8,34.643725164924184,Obese
150.5,89.1,39.33731415768038,Obese
168.3,69.2,24.430809793083043,Normal
160.6,91.7,35.553163805095785,Obese
151.2,89.3,39.06140645558636,Obese
176.3,98.2,31.594163637820202,Obese
161.6,111.1,42.54331683168317,Obese
179.4,57.0,17.71046558017621,Underweight
170.9,108.5,37.14887041754988,Obese
167.1,51.4,18.408153164429574,Underweight
168.8,54.3,19.05701803643224,Normal
178.7,113.5,35.54240051807355,Obese
191.7,99.4,27.04843602078866,Overweight
183.5,95.0,28.21314286987059,Overweight
155.5,86.2,35.64892836095574,Obese
178.3,104.6,32.90250760516612,Obese
188.4,101.0,28.45506466343011,Overweight
165.6,74.1,27.020758944199397,Overweight
181.4,84.7,25.740017917726757,Overweight
150.0,83.8,37.24444444444444,Obese
197.0,80.4,20.716844031023733,Normal
163.4,97.7,36.592363319844964,Obese
195.3,106.8,28.000563157393835,Overweight
160.8,116.9,45.21082398950521,Obese
194.8,78.9,20.792135565777986,Normal
177.7,98.9,31.319977110132,Obese
159.1,89.4,35.318085980971695,Obese
166.0,62.7,22.753665263463496,Normal
191.5,71.4,19.46976255888308,Normal
197.6,109.4,28.018407120260946,Overweight
193.8,106.5,28.35581030522034,Overweight
193.6,109.6,29.24151355781709,Overweight
150.2,53.0,23.492866147400452,Normal
172.4,119.3,40.13894197382659,Obese
191.9,89.0,24.167963544935166,Normal
151.8,85.4,37.06076055276949,Obese
184.7,101.4,29.72378861637523,Overweight
175.1,59.2,19.30853903831082,Normal
189.5,66.0,18.37915358428304,Underweight
163.0,115.9,43.62226655124394,Obese
194.1,64.5,17.120192510592624,Underweight
164.8,73.6,27.09963238759543,Overweight
197.6,67.2,17.2105754888623,Underweight
182.0,83.8,25.298876947228592,Overweight
159.8,106.3,41.62744105977277,Obese
188.8,108.6,30.46673010629129,Obese
176.7,72.7,23.28419950875784,Normal
170.4,55.2,19.010778284731867,Normal
173.6,57.9,19.21228949436174,Normal
170.0,107.2,37.09342560553634,Obese
185.4,80.0,23.27397306503097,Normal
162.9,107.5,40.510378005163474,Obese
175.6,51.0,16.53945340673824,Underweight
187.8,52.4,14.857307470276877,Underweight
157.2,72.1,29.176297677550522,Overweight
164.6,64.3,23.73292742522467,Normal
160.7,95.2,36.8642323623816,Obese
178.6,91.0,28.528470159220213,Overweight
170.6,112.6,38.688361468865835,Obese
166.2,105.2,38.08497728658294,Obese
167.9,57.1,20.255115126030447,Normal
173.5,112.1,37.239741215357654,Obese
170.9,58.4,19.995336704008412,Normal
185.3,63.8,18.581032377303295,Normal
184.6,85.4,25.060773843829715,Overweight
151.3,57.8,25.249337204898367,Overweight
185.5,65.9,19.15127033369418,Normal
161.1,81.3,31.32560480957847,Obese
171.0,67.4,23.049827297288058,Normal
161.1,116.3,44.81141253817929,Obese
155.9,61.3,25.221345075316364,Overweight
179.2,90.1,28.057487643494902,Overweight
197.5,84.8,21.740105752283284,Normal
168.6,81.7,28.74133362602354,Overweight
183.9,66.4,19.63381167094087,Normal
172.7,63.4,21.257127759696555,Normal
159.1,71.3,28.16755626894051,Overweight
196.0,91.5,23.818200749687634,Normal
172.5,90.7,30.480991388363787,Obese
150.4,104.1,46.020894635581705,Obese
172.8,71.2,23.844735939643343,Normal
150.3,99.7,44.13439698558084,Obese
189.7,111.8,31.0675597154345,Obese
168.4,110.1,38.824256238680654,Obese
180.7,82.6,25.296692534015015,Overweight
188.3,96.3,27.15974243651939,Overweight
151.4,108.2,47.2036422714288,Obese
175.9,60.9,19.682742630202632,Normal
181.9,117.0,35.360668238050444,Obese
173.6,92.2,30.593663063560495,Obese
165.3,69.8,25.545224012949742,Overweight
173.2,86.7,28.901695566139882,Overweight
169.7,101.6,35.28011753557268,Obese
180.6,107.5,32.958920002109366,Obese
173.5,71.6,23.785597422119604,Normal
156.5,74.0,30.21363900825772,Obese
154.2,107.2,45.08437338608879,Obese
158.2,108.8,43.47263221993317,Obese
153.3,98.1,41.74309994217239,Obese
162.7,97.8,36.945687195448365,Obese
153.5,67.6,28.689959575167908,Overweight
180.2,116.9,36.00020201995317,Obese
172.2,109.5,36.92732298154241,Obese
162.8,111.0,41.88072369890551,Obese
150.6,63.7,28.0859739439762,Overweight
157.3,118.9,48.05343185970822,Obese
183.3,81.2,24.167465056137267,Normal
162.5,97.7,36.99881656804734,Obese
166.6,112.9,40.676534719530075,Obese
153.8,57.1,24.13923136628895,Normal
177.4,72.3,22.97370638649972,Normal
190.2,75.8,20.95309492138996,Normal
167.7,104.2,37.051141598298074,Obese
155.7,70.7,29.163670893542708,Overweight
197.7,77.4,19.802846544057882,Normal
175.6,76.6,24.84161041090488,Normal
154.5,113.8,47.67440642640944,Obese
174.9,50.2,16.41058633194301,Underweight
152.2,59.8,25.814985124006903,Overweight
152.8,115.0,49.255091691565475,Obese
165.9,92.7,33.68115392287343,Obese
183.9,56.3,16.64734332942727,Underweight
185.3,83.2,24.231064166013073,Normal
195.1,115.6,30.369895342082984,Obese
155.4,102.9,42.610177745312875,Obese
173.2,67.9,22.63466123345903,Normal
173.8,80.4,26.616840647226216,Overweight
173.0,84.4,28.200073507300612,Overweight
192.1,103.5,28.046948695220717,Overweight
190.6,104.5,28.765405319700644,Overweight
175.4,70.6,22.94803602516613,Normal
188.9,100.8,28.248579654128648,Overweight
153.0,118.2,50.493399974368835,Obese
176.6,55.1,17.667300680142983,Underweight
154.7,107.1,44.751628462035704,Obese
193.3,91.5,24.488229458189224,Normal
175.2,76.6,24.955171910510625,Overweight
150.9,105.3,46.24341426589567,Obese
177.5,72.8,23.106526482840707,Normal
186.9,73.5,21.04111433741531,Normal
156.7,85.0,34.61632285870554,Obese
164.1,82.0,30.450658606897225,Obese
172.4,59.3,19.951712146252444,Normal
170.7,51.8,17.777173765696165,Underweight
175.1,94.3,30.756676204606592,Obese
150.8,73.4,32.277015950298676,Obese
186.9,86.6,24.791299341770962,Normal
165.8,64.4,23.427007410791845,Normal
185.1,89.7,26.18060061274864,Overweight
192.8,73.2,19.69232623405244,Normal
184.4,92.8,27.291420612551228,Overweight
183.6,97.4,28.894394843388824,Overweight
179.0,50.2,15.667426110296184,Underweight
150.1,80.2,35.59696600223436,Obese
195.2,100.8,26.454582101585594,Overweight
191.7,101.8,27.701516970988788,Overweight
159.7,76.7,30.07360780172906,Obese
159.0,107.5,42.522052134013684,Obese
151.8,95.5,41.44382473992372,Obese
169.0,119.2,41.73523336017647,Obese
199.3,85.9,21.62611790539341,Normal
154.9,76.3,31.799603317661358,Obese
178.3,114.4,35.98515172113772,Obese
163.2,78.2,29.36070261437909,Overweight
193.1,94.8,25.423994726398394,Overweight
175.4,107.8,35.03963574380891,Obese
192.7,82.2,22.136471074876482,Normal
196.5,80.9,20.95189997992865,Normal
181.7,70.2,21.263133089342418,Normal
164.1,117.3,43.559295787671275,Obese
172.4,116.1,39.06228971635596,Obese
181.6,82.6,25.046575714646124,Overweight
182.5,72.9,21.887783824357292,Normal
153.4,58.9,25.030214741394108,Overweight
167.5,83.4,29.725996881265317,Overweight
176.6,112.6,36.10413895796914,Obese
166.8,110.8,39.82425570335098,Obese
178.9,58.1,18.153294416752768,Underweight
158.8,84.0,33.31028050428592,Obese
151.7,107.1,46.539135241162676,Obese
167.1,108.5,38.85767739962274,Obese
178.4,115.4,36.25902390958998,Obese
150.6,64.2,28.306428998481508,Overweight
180.6,79.0,24.220973768992,Normal
167.7,116.8,41.53141399886003,Obese
199.7,69.0,17.30186667081243,Underweight
189.1,73.4,20.526410135012885,Normal
164.6,65.8,24.286572699530065,Normal
198.6,87.7,22.23520332153879,Normal
163.9,87.1,32.423526451232,Obese
155.4,107.2,44.39077798151157,Obese
151.3,78.9,34.466655803918364,Obese
189.2,67.5,18.85651837714378,Normal
166.0,108.2,39.26549571781101,Obese
199.2,95.5,24.067152142707375,Normal
180.9,60.9,18.609733715795443,Normal
158.2,89.9,35.92086063025728,Obese
166.8,82.2,29.544709556096123,Overweight
175.6,109.2,35.41388847089834,Obese
186.1,92.1,26.592972467755658,Overweight
179.6,105.4,32.67592918685919,Obese
163.0,82.4,31.01358726335203,Obese
173.8,118.6,39.26315050697797,Obese
160.8,106.0,40.995272394247664,Obese
167.5,91.9,32.75562486077077,Obese
164.3,106.9,39.60067406348481,Obese
194.9,72.4,19.059648539027922,Normal
189.4,118.4,33.005913187757926,Obese
176.6,79.0,25.330612590404638,Overweight
158.7,75.9,30.136160653132794,Obese
179.7,105.1,32.546670097847496,Obese
167.7,94.1,33.45981213435555,Obese
151.9,103.8,44.9864585559,Obese
184.5,104.6,30.72832896350644,Obese
162.8,94.6,35.692941098346495,Obese
161.7,109.1,41.72580371891265,Obese
183.2,100.8,30.03375221677695,Obese
193.6,90.4,24.118912642579062,Normal
164.1,103.3,38.36040285478638,Obese
188.9,84.8,23.764678121727275,Normal
194.3,84.0,22.250188000844446,Normal
160.5,73.8,28.64879028736134,Overweight
195.9,109.3,28.480741364381245,Overweight
164.2,71.0,26.33370967047999,Overweight
160.9,67.6,26.11166755057494,Overweight
168.0,65.4,23.171768707483,Normal
161.4,96.2,36.92903943038684,Obese
178.6,64.0,20.06397901307795,Normal
173.6,110.7,36.7323047845569,Obese
183.5,98.9,29.371366629791595,Overweight
186.2,105.3,30.37169415790512,Obese
154.1,59.9,25.224440672241872,Overweight
157.7,51.0,20.507219948780204,Normal
189.5,55.7,15.510891737038868,Underweight
153.3,97.4,41.44523888244232,Obese
182.9,57.2,17.098917536882997,Underweight
183.2,83.1,24.759968345378617,Normal
186.9,106.2,30.402263165081713,Obese
160.9,75.0,28.97004535936569,Overweight
157.6,53.3,21.459262026849448,Normal
172.5,111.8,37.57193866834698,Obese
152.1,99.6,43.05275129125835,Obese
192.1,52.5,14.226713106271378,Underweight
187.3,72.7,20.72329723336855,Normal
194.2,76.1,20.178375781282316,Normal
153.5,110.8,47.02437161136989,Obese
196.0,56.0,14.57725947521866,Underweight
187.8,103.9,29.45943217865969,Overweight
155.6,118.2,48.82005802234983,Obese
155.2,77.0,31.967398235731757,Obese
195.0,51.7,13.596318211702828,Underweight
173.3,66.8,22.242281711816606,Normal
199.9,58.9,14.739736051117102,Underweight
181.8,105.2,31.829365554817308,Obese
184.4,74.6,21.93900838034829,Normal
173.4,112.9,37.54877349542165,Obese
171.8,114.0,38.62411418643385,Obese
190.1,75.8,20.975145006601082,Normal
172.4,92.3,31.054688551418224,Obese
174.9,116.1,37.95356719399568,Obese
169.5,56.0,19.491650786192253,Normal
159.8,104.1,40.765913587228084,Obese
192.4,53.4,14.425508188501949,Underweight
161.0,81.1,31.287373172331307,Obese
165.1,85.9,31.513672494800613,Obese
179.6,88.5,27.43661985803642,Overweight
166.3,109.4,39.557863137748505,Obese
167.7,64.5,22.93472776478144,Normal
150.2,80.9,35.85986549669239,Obese
190.1,69.2,19.148813119482785,Normal
174.7,91.3,29.91472174557808,Obese
159.8,89.1,34.89186263805977,Obese
185.6,105.1,30.51032067479192,Obese
182.8,62.4,18.67377866305321,Normal
168.8,107.1,37.587599110532096,Obese
178.9,74.4,23.246215225583583,Normal
183.3,89.8,26.727073424151804,Overweight
153.1,66.0,28.157465077277312,Overweight
170.9,83.4,28.554984265655854,Overweight
176.2,61.7,19.87345409006637,Normal
186.2,98.0,28.266154107072197,Overweight
169.1,53.2,18.6047747825567,Normal
158.5,92.1,36.660729035018754,Obese
154.5,102.6,42.9823734564992,Obese
190.5,111.7,30.779617114789787,Obese
174.0,107.2,35.40758356453957,Obese
161.5,112.6,43.17112212328308,Obese
190.2,93.0,25.707623056586627,Overweight
190.6,53.6,14.754313159195737,Underweight
182.6,117.9,35.36000019194572,Obese
156.0,104.5,42.940499671268896,Obese
165.2,91.5,33.52748740978725,Obese
194.1,82.2,21.818291850708743,Normal
156.1,56.8,23.310013743879583,Normal
185.0,50.7,14.813732651570488,Underweight
162.8,80.5,30.372957277134176,Obese
151.7,118.1,51.31906509786472,Obese
184.5,86.8,25.499225181953715,Overweight
163.2,77.5,29.097883025759327,Overweight
187.2,81.9,23.3707264957265,Normal
168.3,70.9,25.030988646381328,Overweight
161.0,118.4,45.677250106091584,Obese
195.5,59.3,15.51533545698942,Underweight
167.8,98.7,35.05364948623495,Obese
195.7,81.6,21.30632304302337,Normal
198.1,60.7,15.467486299043339,Underweight
170.3,91.1,31.4115293070258,Obese
185.9,91.6,26.50554229153145,Overweight
169.8,62.6,21.711956559438732,Normal
182.8,82.3,24.629038204635883,Normal
188.6,112.9,31.740266224645744,Obese
181.9,58.0,17.529220152195943,Underweight
164.5,118.3,43.717260557459745,Obese
165.4,50.6,18.496071960685974,Underweight
193.1,93.6,25.102172008342716,Overweight
178.2,89.3,28.121343123213684,Overweight
195.1,50.8,13.345940167628163,Underweight
170.9,93.4,31.978843290314828,Obese
163.2,105.8,39.72330353710112,Obese
180.4,54.1,16.623566255819785,Underweight
194.5,85.1,22.49522538180424,Normal
175.1,101.1,32.97454893198013,Obese
163.9,105.5,39.27304294609617,Obese
161.1,107.6,41.45922604564137,Obese
172.5,55.7,18.71875656374711,Normal
192.7,96.4,25.96053298805466,Overweight
164.3,100.4,37.19277526635992,Obese
177.7,69.2,21.914483478474565,Normal
158.7,118.3,46.97111732892766,Obese
187.2,100.3,28.621292643728545,Overweight
173.0,114.2,38.156971499214805,Obese
161.9,98.6,37.616918609730575,Obese
187.7,59.1,16.774861210020983,Underweight
186.4,68.1,19.59996500211829,Normal
151.7,79.6,34.589310599407554,Obese
172.1,80.0,27.010227760369315,Overweight
179.7,95.2,29.48090383744131,Overweight
162.8,90.5,34.14599544820675,Obese
152.8,56.0,23.985088128066664,Normal
164.2,108.8,40.35362834011581,Obese
193.4,109.7,29.32875908068643,Overweight
167.0,109.6,39.29864821255692,Obese
189.3,65.4,18.25057367915659,Underweight
185.1,72.3,21.1020894570984,Normal
197.9,101.5,25.916386842033365,Overweight
193.6,78.4,20.917287070555293,Normal
197.1,81.3,20.92749741881328,Normal
151.2,91.8,40.15495086923659,Obese
164.9,52.3,19.233591043839716,Normal
193.6,52.1,13.900391025203197,Underweight
168.6,54.2,19.06707812154805,Normal
152.6,65.6,28.17051406035017,Overweight
196.4,118.7,30.77285227786512,Obese
172.6,56.9,19.099881976827714,Normal
152.6,111.9,48.05305675843269,Obese
164.2,58.4,21.66040344726805,Normal
192.8,101.6,27.33251837950448,Overweight
189.5,94.6,26.343453470805688,Overweight
199.9,101.0,25.27526895013289,Overweight
172.0,56.1,18.96295294753921,Normal
165.1,102.6,37.64031196701446,Obese
156.7,72.9,29.688587487054516,Overweight
164.9,67.6,24.860243873108313,Normal
160.0,93.7,36.60156249999999,Obese
183.4,57.0,16.946350826327848,Underweight
188.3,66.9,18.8679830633764,Normal
190.2,88.7,24.51899102278746,Normal
187.6,104.6,29.721177845163464,Overweight
174.5,110.8,36.38722177978834,Obese
169.6,79.9,27.777623264506946,Overweight
155.0,118.3,49.24037460978147,Obese
178.9,104.2,32.55719928099206,Obese
172.6,78.2,26.24974992245918,Overweight
162.2,77.4,29.419769172643118,Overweight
190.1,80.8,22.35872976956949,Normal
185.6,102.3,29.697486251486332,Overweight
178.4,72.4,22.748295763035653,Normal
160.0,57.2,22.343749999999996,Normal
178.5,89.4,28.05828213638397,Overweight
160.2,93.2,36.315404745316805,Obese
186.6,115.8,33.25716924625125,Obese
158.6,59.4,23.614572019674043,Normal
187.0,87.3,24.964968972518513,Overweight
177.0,65.1,20.779469501101214,Normal
198.8,102.9,26.03650069430668,Overweight
173.3,74.8,24.906028024609014,Overweight
162.0,94.7,36.08443834781283,Obese
192.0,62.1,16.845703125,Underweight
179.0,90.7,28.307481039917608,Overweight
176.8,51.1,16.347689441248132,Underweight
155.3,108.9,45.15282926633079,Obese
169.0,91.3,31.966667833759324,Obese
150.2,65.4,28.989310302641318,Overweight
160.8,73.4,28.387292393752627,Overweight
176.3,60.5,19.46483604977721,Normal
173.7,97.1,32.18248629758559,Obese
178.4,76.2,23.942267087614873,Normal
193.4,116.8,31.226974116902234,Obese
163.0,112.6,42.380217546765024,Obese
183.9,107.0,31.638823023955915,Obese
177.6,68.5,21.717240889538186,Normal
191.0,70.4,19.29771661961021,Normal
163.4,78.6,29.43868737911785,Overweight
199.5,114.3,28.718412572785343,Overweight
183.2,83.2,24.789763734482566,Normal
152.0,56.7,24.541204986149587,Normal
150.2,66.3,29.3882457655217,Overweight
193.4,53.3,14.249980483141174,Underweight
163.1,54.0,20.299523224346196,Normal
161.9,114.6,43.72108390137042,Obese
177.5,93.2,29.581432255504865,Overweight
158.5,57.1,22.72885589467504,Normal
164.4,90.9,33.63258564654483,Obese
175.8,118.0,38.18073335481808,Obese
199.1,51.1,12.89075576407243,Underweight
157.7,102.2,41.09486036794778,Obese
152.1,62.3,26.929582383989914,Overweight
185.4,76.4,22.226644277104576,Normal
180.8,58.0,17.743167045187562,Underweight
165.7,50.5,18.392737017732426,Underweight
164.0,57.0,21.192742415229034,Normal
193.4,90.1,24.088616163809,Normal
166.1,113.1,40.99428725940322,Obese
179.6,51.5,15.965942629252831,Underweight
171.3,54.4,18.53890904654459,Normal
176.4,61.4,19.73200466883654,Normal
194.4,118.1,31.250529221494013,Obese
172.4,61.9,20.826492105447322,Normal
191.3,82.9,22.65294082445228,Normal
180.1,52.9,16.309034310940216,Underweight
168.2,109.5,38.704560139463666,Obese
151.2,116.3,50.87168612300889,Obese
183.4,102.9,30.592622807528695,Obese
184.8,89.4,26.177826502501826,Overweight
199.6,67.4,16.917602740551246,Underweight
185.6,62.5,18.143625520214034,Underweight
191.0,86.1,23.601326718017596,Normal
158.4,70.3,28.018505764717883,Overweight
188.1,96.9,27.387108726821648,Overweight
167.6,68.6,24.421710972254658,Normal
199.0,61.9,15.630918411151233,Underweight
172.6,90.7,30.44568181543539,Obese
173.2,103.3,34.435353540741055,Obese
174.9,55.2,18.04510688293335,Underweight
165.4,93.3,34.104417271383426,Obese
169.0,107.1,37.49868702076258,Obese
169.6,50.4,17.52180491278035,Underweight
175.6,65.7,21.306707623974553,Normal
157.1,70.9,28.72723751347729,Overweight
179.9,51.0,15.75824503823846,Underweight
177.0,97.5,31.121325289667716,Obese
199.1,79.4,20.02986316374464,Normal
193.7,95.3,25.399996641763302,Overweight
173.1,78.3,26.13169774936999,Overweight
184.9,62.2,18.193512871910357,Underweight
182.8,86.1,25.766223443732073,Overweight
161.7,100.6,38.474939084533574,Obese
166.6,60.8,21.905520911846132,Normal
151.7,74.8,32.503523025573934,Obese
154.8,101.4,42.315165354646155,Obese
165.5,95.9,35.01245881289875,Obese
188.9,120.0,33.6292614930103,Obese
185.8,62.1,17.9887166426624,Underweight
198.2,74.1,18.86300620824555,Normal
168.3,63.9,22.559663956329572,Normal
