Age,Gender,Weight (kg),Height (cm),Activity Level,Goal,Daily Caloric Need
45,Female,98.8,167.3,low,maintenance,1977.1499999999999
42,Male,53.6,181.8,low,weight_loss,1760.7
33,Female,70.5,162.3,low,muscle_gain,1672.05
19,Male,53.5,161.7,high,muscle_gain,2547.34375
35,Male,108.1,164.3,low,maintenance,2325.45
34,Male,113.4,179.6,high,muscle_gain,3660.125
47,Female,57.9,174.6,low,muscle_gain,1529.1
56,Male,80.8,192.1,high,muscle_gain,3033.84375
30,Female,115.2,184.9,high,maintenance,3494.09375
49,Female,60.2,183.3,low,muscle_gain,1609.95
46,Male,70.4,157.7,high,muscle_gain,2563.09375
63,Female,71.3,152.8,moderate,weight_loss,1847.6000000000001
47,Female,52.1,175.5,low,muscle_gain,1466.25
35,Male,52.5,153.6,moderate,maintenance,2038.25
30,Female,116.7,168.2,high,maintenance,3337.6875
60,Female,90.0,151.3,high,muscle_gain,2423.09375
38,Male,71.5,158.8,moderate,weight_loss,2359.875
47,Male,76.5,155.5,low,muscle_gain,1808.25
38,Male,100.0,190.0,moderate,muscle_gain,3103.875
34,Female,75.7,167.3,high,muscle_gain,2575.34375
57,Female,65.9,153.9,low,maintenance,1409.85
36,Male,57.1,163.3,moderate,muscle_gain,2195.76875
32,Female,101.0,184.1,moderate,maintenance,2851.4187500000003
26,Male,62.6,187.3,low,weight_loss,2005.9499999999998
27,Male,54.9,156.0,moderate,muscle_gain,2160.7000000000003
61,Male,79.9,188.9,low,maintenance,2015.55
48,Female,52.8,168.5,low,maintenance,1416.1499999999999
40,Female,117.5,184.0,moderate,maintenance,3044.2000000000003
47,Male,93.9,183.6,low,muscle_gain,2227.7999999999997
50,Male,60.7,189.7,low,weight_loss,1857.1499999999999
26,Female,62.1,184.9,high,maintenance,2599.84375
64,Male,89.9,151.9,high,muscle_gain,2683.40625
18,Female,75.0,176.0,high,maintenance,2798.25
61,Male,104.2,158.3,moderate,maintenance,2683.63125
52,Male,88.2,198.5,moderate,muscle_gain,2894.81875
28,Female,80.3,162.8,moderate,maintenance,2355.225
51,Female,117.4,171.0,moderate,maintenance,2831.4625
33,Female,77.4,159.8,low,muscle_gain,1736.1
26,Female,78.0,156.7,low,weight_loss,1762.05
49,Female,96.6,180.0,high,weight_loss,2948.75
32,Male,106.7,174.7,low,weight_loss,2404.65
29,Male,93.8,168.7,moderate,weight_loss,2871.18125
50,Female,98.9,154.3,low,muscle_gain,1850.85
62,Female,76.1,186.8,high,muscle_gain,2550.625
31,Male,83.6,150.3,moderate,weight_loss,2519.33125
25,Male,63.8,172.9,low,muscle_gain,1918.35
25,Female,97.6,181.6,high,weight_loss,3193.75
44,Female,65.5,171.5,low,maintenance,1615.05
29,Male,50.1,156.3,high,maintenance,2341.28125
18,Female,115.4,188.9,high,maintenance,3646.34375
60,Male,71.4,166.2,high,weight_loss,2551.0625
57,Male,63.8,156.7,moderate,maintenance,2072.93125
59,Female,68.8,177.5,low,weight_loss,1609.6499999999999
28,Male,73.1,151.0,low,muscle_gain,1847.6999999999998
56,Male,83.2,166.2,moderate,maintenance,2473.4125
60,Male,54.9,187.5,moderate,maintenance,2210.1062500000003
48,Female,53.7,195.6,low,maintenance,1630.2
34,Male,70.5,179.6,moderate,muscle_gain,2576.875
50,Female,70.7,160.9,moderate,weight_loss,2017.51875
49,Male,58.2,161.0,low,maintenance,1617.8999999999999
46,Male,78.3,180.2,high,maintenance,2947.4375
38,Male,69.9,170.3,moderate,weight_loss,2446.4812500000003
38,Male,51.8,158.9,low,maintenance,1591.35
57,Male,112.0,189.4,low,maintenance,2428.5
40,Female,112.0,160.0,low,maintenance,2110.7999999999997
23,Female,64.6,166.1,moderate,weight_loss,2182.59375
39,Male,61.4,153.1,high,maintenance,2416.53125
55,Female,88.3,185.1,high,muscle_gain,2806.78125
54,Female,94.2,163.8,low,weight_loss,1841.7
62,Male,117.0,161.6,moderate,maintenance,2906.25
25,Female,76.4,165.2,moderate,muscle_gain,2341.275
58,Female,93.3,193.7,high,muscle_gain,2962.09375
52,Female,111.5,175.9,high,muscle_gain,3138.40625
28,Female,81.5,157.9,moderate,muscle_gain,2326.3562500000003
41,Male,58.6,188.7,high,muscle_gain,2739.40625
38,Female,76.4,160.4,low,maintenance,1698.6
19,Male,59.6,170.6,high,muscle_gain,2751.4375
57,Male,51.2,178.4,moderate,weight_loss,2087.85
36,Female,102.6,179.2,low,maintenance,2166.0
56,Male,66.7,153.5,moderate,maintenance,2094.63125
45,Female,50.1,191.8,high,muscle_gain,2299.0625
34,Male,111.1,174.0,high,muscle_gain,3558.625
23,Female,81.1,199.5,low,maintenance,2138.25
36,Female,66.7,185.9,low,weight_loss,1785.45
55,Male,68.4,199.6,low,maintenance,1993.8
45,Female,66.8,172.7,low,maintenance,1633.6499999999999
19,Female,63.6,157.0,high,muscle_gain,2382.1875
55,Female,108.9,186.4,moderate,weight_loss,2817.9
54,Female,61.9,188.9,high,muscle_gain,2395.09375
21,Male,89.3,192.6,high,muscle_gain,3494.3125
39,Male,55.4,165.1,low,muscle_gain,1675.05
43,Male,116.5,175.5,low,muscle_gain,2462.25
60,Female,92.2,192.9,moderate,weight_loss,2583.26875
53,Male,113.2,193.2,moderate,muscle_gain,3223.225
30,Female,77.9,151.3,high,muscle_gain,2473.84375
49,Female,106.7,183.5,moderate,weight_loss,2802.20625
34,Female,109.8,180.1,low,maintenance,2271.15
58,Male,99.2,154.2,low,muscle_gain,2004.8999999999999
53,Male,56.5,196.5,low,maintenance,1839.75
63,Male,51.1,172.3,high,muscle_gain,2236.28125
36,Male,61.8,183.7,moderate,muscle_gain,2466.24375
52,Female,58.3,194.1,low,weight_loss,1650.1499999999999
63,Male,100.8,156.5,high,weight_loss,2933.21875
57,Male,89.0,192.8,high,maintenance,3176.25
45,Male,86.8,186.2,high,muscle_gain,3170.5625
18,Male,67.7,192.0,moderate,weight_loss,2777.6
59,Female,60.8,174.7,moderate,muscle_gain,1928.0062500000001
35,Male,64.5,151.7,moderate,muscle_gain,2205.84375
57,Male,78.0,183.5,high,maintenance,2882.03125
50,Male,101.8,168.7,high,muscle_gain,3197.90625
29,Female,67.8,170.1,moderate,weight_loss,2224.44375
25,Male,98.9,172.1,low,maintenance,2333.5499999999997
41,Male,84.4,174.6,moderate,weight_loss,2689.6375000000003
33,Male,112.0,183.1,high,maintenance,3682.65625
21,Female,66.3,186.3,high,maintenance,2732.40625
55,Female,81.6,188.8,high,muscle_gain,2730.0
61,Male,56.8,183.6,high,maintenance,2477.125
44,Male,73.5,190.2,high,maintenance,2990.3125
26,Female,85.5,156.1,high,muscle_gain,2694.34375
64,Female,101.3,191.8,moderate,maintenance,2682.6625
33,Female,63.9,169.4,high,maintenance,2400.5625
29,Female,65.3,176.4,high,weight_loss,2536.625
48,Female,94.2,171.7,high,weight_loss,2824.71875
41,Male,76.8,173.8,high,muscle_gain,2894.9375
31,Male,83.7,164.3,high,maintenance,2999.28125
62,Male,108.5,158.5,low,muscle_gain,2124.75
42,Male,84.9,155.2,moderate,muscle_gain,2501.7000000000003
51,Female,95.7,172.6,moderate,muscle_gain,2510.6125
20,Female,96.0,156.3,low,weight_loss,2011.05
41,Female,106.3,162.2,low,muscle_gain,2052.9
59,Female,94.7,156.7,high,maintenance,2573.15625
26,Female,54.5,155.5,moderate,weight_loss,1900.10625
43,Male,74.0,194.1,moderate,weight_loss,2701.84375
37,Male,119.3,183.7,low,weight_loss,2593.35
57,Male,63.8,196.2,moderate,maintenance,2455.5875
27,Male,91.1,182.2,moderate,muscle_gain,2975.6125
36,Male,109.0,192.2,high,muscle_gain,3703.4375
20,Female,91.1,177.8,high,weight_loss,3082.1875
41,Female,76.1,173.1,high,weight_loss,2584.53125
22,Female,55.6,176.4,moderate,muscle_gain,2150.625
20,Female,75.3,166.0,moderate,maintenance,2370.725
44,Female,62.7,182.9,high,weight_loss,2430.96875
33,Male,117.3,194.9,high,weight_loss,3904.46875
32,Male,100.1,189.1,moderate,maintenance,3143.20625
52,Male,102.5,173.1,moderate,weight_loss,2870.40625
29,Female,80.5,197.7,low,maintenance,2081.5499999999997
58,Female,57.7,199.3,high,muscle_gain,2400.34375
61,Female,68.7,174.7,high,muscle_gain,2297.53125
43,Female,68.2,193.2,high,weight_loss,2648.625
64,Male,84.1,150.2,moderate,muscle_gain,2270.3625
51,Female,82.3,153.3,moderate,maintenance,2115.94375
40,Male,80.3,151.1,low,weight_loss,1862.85
48,Female,84.7,188.7,low,maintenance,1950.4499999999998
37,Male,119.1,154.0,high,muscle_gain,3453.625
29,Female,70.9,150.9,low,muscle_gain,1615.35
40,Female,93.1,157.4,moderate,muscle_gain,2408.3125
21,Male,66.8,165.3,low,weight_loss,1921.35
40,Male,82.7,173.2,low,maintenance,2057.4
18,Female,64.0,153.3,moderate,weight_loss,2088.0437500000003
42,Male,89.1,174.9,high,muscle_gain,3113.46875
19,Female,68.6,162.4,high,muscle_gain,2528.75
47,Female,52.6,163.7,low,weight_loss,1383.75
20,Male,107.1,191.1,moderate,maintenance,3364.08125
38,Female,59.0,199.3,moderate,muscle_gain,2301.1687500000003
42,Female,75.8,173.2,low,maintenance,1763.3999999999999
37,Male,83.4,166.1,high,muscle_gain,2961.21875
39,Female,80.3,196.6,high,weight_loss,2932.5625
38,Female,100.8,175.0,high,muscle_gain,3063.8125
50,Female,91.8,186.5,moderate,weight_loss,2592.56875
55,Female,70.7,170.7,moderate,weight_loss,2073.70625
32,Male,53.6,160.1,moderate,weight_loss,2141.51875
63,Male,103.7,182.7,high,muscle_gain,3270.53125
32,Male,74.7,183.2,low,maintenance,2084.4
63,Female,112.3,173.0,moderate,maintenance,2678.7875
42,Male,77.7,163.5,moderate,muscle_gain,2470.50625
38,Male,100.2,191.6,low,weight_loss,2417.4
41,Male,115.8,163.8,high,maintenance,3468.0625
22,Female,95.6,183.0,moderate,maintenance,2834.5625
23,Male,78.9,169.2,high,muscle_gain,3038.875
60,Male,89.7,173.6,moderate,weight_loss,2614.85
61,Female,88.0,160.6,moderate,maintenance,2197.5125000000003
64,Female,90.9,182.5,low,muscle_gain,1882.35
40,Female,60.3,161.3,low,muscle_gain,1500.1499999999999
21,Female,98.9,174.3,low,weight_loss,2174.85
44,Female,60.2,166.4,low,muscle_gain,1513.2
35,Female,51.0,198.2,high,weight_loss,2472.3125
38,Male,93.7,199.1,high,maintenance,3493.65625
45,Male,58.2,187.7,high,muscle_gain,2686.46875
52,Female,103.9,199.2,low,maintenance,2235.6
39,Female,110.6,155.7,moderate,weight_loss,2670.84375
57,Male,116.1,199.6,high,weight_loss,3724.875
40,Female,96.5,155.2,low,weight_loss,1888.8
20,Female,83.7,170.8,low,muscle_gain,1972.1999999999998
57,Male,74.7,161.9,low,muscle_gain,1774.6499999999999
27,Female,84.4,197.7,high,muscle_gain,3121.34375
42,Female,63.3,181.8,moderate,maintenance,2167.2875
25,Male,74.4,179.9,high,maintenance,3059.65625
28,Male,100.3,199.9,low,muscle_gain,2540.85
22,Male,65.2,180.6,low,maintenance,2010.8999999999999
62,Male,68.5,182.3,low,weight_loss,1823.25
54,Male,102.5,152.2,high,muscle_gain,2994.6875
62,Female,62.4,193.0,moderate,weight_loss,2106.8375
55,Female,67.2,198.5,high,weight_loss,2584.09375
46,Female,51.2,198.0,low,weight_loss,1630.2
22,Female,100.4,161.1,low,maintenance,2087.85
26,Female,93.3,161.3,low,weight_loss,1980.1499999999999
19,Male,98.6,168.3,high,maintenance,3408.78125
18,Female,65.0,165.5,high,weight_loss,2508.40625
57,Female,98.1,165.3,high,muscle_gain,2744.21875
47,Female,91.7,180.3,low,weight_loss,1977.4499999999998
28,Female,75.6,190.3,high,weight_loss,2877.65625
45,Female,80.6,196.8,moderate,muscle_gain,2557.5
61,Male,89.8,153.4,moderate,maintenance,2412.9625
29,Female,84.5,163.9,moderate,muscle_gain,2423.2312500000003
56,Female,94.9,162.8,high,weight_loss,2669.625
43,Female,62.7,167.9,low,weight_loss,1560.45
30,Female,87.8,171.2,low,maintenance,1964.3999999999999
25,Female,81.5,169.5,low,weight_loss,1906.05
45,Female,82.3,197.6,low,weight_loss,2006.3999999999999
47,Male,82.9,171.9,low,maintenance,2008.05
26,Female,111.7,177.6,high,maintenance,3388.0
56,Male,107.3,187.4,moderate,maintenance,3052.3375
48,Male,94.1,186.3,high,maintenance,3273.15625
38,Female,100.2,179.1,low,weight_loss,2124.45
64,Female,53.0,193.0,high,maintenance,2196.6875
51,Female,102.1,181.2,high,maintenance,3040.625
48,Male,84.0,193.7,high,weight_loss,3177.34375
42,Female,72.2,165.1,low,maintenance,1659.45
29,Female,59.8,156.6,low,weight_loss,1524.8999999999999
18,Female,55.3,191.0,low,maintenance,1794.8999999999999
39,Male,53.1,169.1,high,maintenance,2446.28125
57,Male,61.3,182.6,high,muscle_gain,2579.9375
54,Female,52.1,186.9,moderate,weight_loss,1950.09375
64,Male,101.3,166.3,moderate,maintenance,2692.93125
18,Female,67.4,175.3,low,muscle_gain,1822.35
18,Male,75.8,194.7,moderate,muscle_gain,2929.30625
59,Female,107.6,194.0,low,weight_loss,2199.0
59,Male,58.0,187.5,low,muscle_gain,1754.25
38,Female,108.5,188.1,high,weight_loss,3341.84375
32,Female,94.8,194.9,moderate,muscle_gain,2859.94375
34,Male,73.9,186.8,low,weight_loss,2089.7999999999997
39,Male,58.2,167.0,low,maintenance,1722.8999999999999
55,Male,56.4,156.0,moderate,weight_loss,1966.95
52,Male,73.5,171.1,moderate,muscle_gain,2401.53125
62,Male,59.8,154.4,moderate,weight_loss,1949.9
33,Female,68.7,155.8,moderate,maintenance,2068.8625
25,Female,53.7,197.5,moderate,maintenance,2302.33125
64,Male,91.7,183.8,moderate,muscle_gain,2713.6625
34,Female,60.2,192.6,moderate,muscle_gain,2285.8625
34,Female,103.0,182.1,low,muscle_gain,2204.5499999999997
43,Male,65.3,170.9,high,maintenance,2644.46875
30,Female,105.9,151.3,low,maintenance,2032.35
34,Female,63.3,197.8,low,muscle_gain,1845.8999999999999
55,Male,100.5,153.5,high,maintenance,2965.15625
34,Male,73.3,180.5,high,maintenance,2968.21875
31,Female,90.8,155.1,high,muscle_gain,2732.40625
62,Male,52.7,164.2,moderate,maintenance,1934.7875000000001
23,Female,84.7,159.3,moderate,muscle_gain,2428.26875
52,Male,60.4,177.7,moderate,maintenance,2262.4187500000003
63,Male,84.0,194.4,low,weight_loss,2094.0
31,Male,59.9,181.8,high,weight_loss,2774.1875
64,Male,80.6,183.2,high,maintenance,2863.0
25,Female,57.7,195.4,low,maintenance,1814.7
32,Male,65.4,187.5,moderate,weight_loss,2589.8562500000003
44,Male,91.7,193.3,high,muscle_gain,3342.71875
30,Female,118.4,170.8,low,muscle_gain,2328.6
48,Female,81.4,193.3,moderate,weight_loss,2512.74375
52,Female,98.1,182.3,low,muscle_gain,2039.25
23,Female,87.8,156.8,moderate,muscle_gain,2452.1
22,Male,84.9,151.9,low,weight_loss,2032.05
39,Female,54.5,162.2,moderate,weight_loss,1864.2625
40,Male,60.1,168.9,low,maintenance,1753.95
42,Female,111.8,191.9,low,weight_loss,2335.65
51,Male,78.7,187.1,low,weight_loss,2047.6499999999999
43,Female,93.0,197.8,low,muscle_gain,2148.2999999999997
64,Male,87.0,178.0,high,muscle_gain,2918.125
22,Male,76.5,187.4,high,maintenance,3204.6875
43,Female,77.1,163.8,high,muscle_gain,2482.8125
37,Male,88.9,184.0,high,muscle_gain,3253.25
23,Male,59.9,185.3,low,muscle_gain,1976.55
23,Male,77.1,192.4,high,weight_loss,3261.125
35,Male,81.3,176.8,high,muscle_gain,3059.0
21,Female,119.0,182.5,low,weight_loss,2477.5499999999997
34,Male,74.6,160.2,high,muscle_gain,2768.9375
31,Male,95.1,186.8,high,weight_loss,3444.875
31,Female,59.6,191.9,moderate,muscle_gain,2293.03125
30,Female,54.6,179.7,high,maintenance,2376.71875
24,Female,111.0,155.8,moderate,maintenance,2794.2625000000003
61,Male,101.2,165.6,high,maintenance,3057.25
32,Male,72.2,173.8,low,muscle_gain,1983.8999999999999
36,Female,85.3,183.9,high,maintenance,2907.40625
60,Male,59.5,166.0,low,weight_loss,1605.0
64,Female,99.5,192.0,high,maintenance,2999.5
61,Male,54.9,168.6,high,maintenance,2279.8125
52,Female,103.0,152.1,low,maintenance,1871.55
34,Male,88.3,189.7,low,maintenance,2284.35
52,Female,69.5,182.2,low,weight_loss,1695.3
36,Male,110.4,190.1,low,maintenance,2540.5499999999997
37,Female,119.0,167.4,moderate,muscle_gain,2929.8875000000003
53,Male,67.8,150.9,moderate,maintenance,2109.74375
52,Male,106.4,153.7,low,muscle_gain,2123.5499999999997
49,Male,102.5,155.6,moderate,muscle_gain,2724.125
61,Female,102.3,190.3,high,maintenance,3056.15625
57,Male,117.0,165.1,high,maintenance,3363.28125
41,Male,84.1,199.9,high,muscle_gain,3308.15625
34,Male,97.2,187.9,moderate,weight_loss,3071.13125
24,Female,107.7,180.1,moderate,weight_loss,2978.51875
60,Male,83.6,199.2,high,maintenance,3125.5
18,Female,83.7,165.8,low,weight_loss,1946.6999999999998
52,Male,72.3,158.3,high,weight_loss,2550.40625
49,Female,104.7,186.9,moderate,maintenance,2804.14375
53,Female,98.0,163.9,high,muscle_gain,2762.15625
30,Male,81.6,198.1,high,muscle_gain,3340.96875
23,Female,79.4,199.4,moderate,weight_loss,2734.5875
31,Female,55.1,196.3,moderate,muscle_gain,2265.90625
54,Male,50.5,197.2,moderate,maintenance,2282.375
32,Female,87.0,180.8,moderate,weight_loss,2602.4500000000003
64,Female,79.2,184.6,high,muscle_gain,2563.3125
21,Female,105.7,154.7,moderate,weight_loss,2724.70625
57,Female,88.0,188.2,low,muscle_gain,1932.3
33,Male,115.6,160.1,moderate,weight_loss,3094.76875
45,Female,63.7,192.0,moderate,muscle_gain,2249.05
33,Female,119.3,198.1,high,muscle_gain,3683.96875
21,Male,70.9,160.6,low,maintenance,1935.3
62,Male,95.0,153.9,low,maintenance,1928.25
43,Female,85.1,174.2,low,maintenance,1876.5
45,Male,75.2,189.6,moderate,weight_loss,2661.35
49,Male,59.8,188.5,high,weight_loss,2688.21875
62,Male,59.4,184.8,high,weight_loss,2527.0
19,Male,99.8,191.0,moderate,muscle_gain,3257.7125
48,Male,76.4,158.7,low,muscle_gain,1825.05
20,Male,117.3,182.6,low,muscle_gain,2663.1
25,Male,72.8,180.3,high,weight_loss,3036.03125
41,Male,118.8,157.7,moderate,maintenance,3059.11875
32,Male,64.4,170.7,low,weight_loss,1867.05
60,Female,57.2,192.6,moderate,weight_loss,2037.8625
48,Female,71.9,198.6,high,maintenance,2728.6875
26,Female,112.0,183.3,moderate,maintenance,3060.6687500000003
56,Female,86.5,196.1,moderate,weight_loss,2556.9187500000003
62,Female,59.5,156.6,moderate,muscle_gain,1709.2625
19,Male,64.2,198.8,moderate,muscle_gain,2781.475
25,Male,71.8,151.7,low,maintenance,1855.35
24,Female,91.3,176.4,high,weight_loss,3035.375
61,Female,73.3,164.6,low,muscle_gain,1554.8999999999999
56,Male,102.3,190.7,low,muscle_gain,2327.85
59,Female,93.1,160.9,low,maintenance,1776.75
33,Male,111.2,150.6,low,weight_loss,2271.9
52,Female,85.1,170.7,high,maintenance,2619.53125
47,Male,73.2,153.2,high,weight_loss,2554.125
27,Female,119.7,164.5,low,weight_loss,2314.95
55,Male,74.9,182.2,moderate,weight_loss,2507.5125000000003
35,Female,80.0,164.7,moderate,weight_loss,2314.7312500000003
22,Female,106.6,162.3,moderate,weight_loss,2804.53125
46,Male,56.2,157.8,moderate,weight_loss,2051.0375
56,Male,77.1,156.8,moderate,muscle_gain,2287.8
51,Female,56.0,176.3,high,muscle_gain,2180.28125
60,Female,59.8,184.1,moderate,muscle_gain,1995.8187500000001
62,Male,50.3,172.6,high,muscle_gain,2234.3125
40,Male,50.7,156.2,moderate,weight_loss,1996.7875000000001
22,Male,76.6,182.4,moderate,muscle_gain,2791.55
47,Female,106.6,177.9,low,weight_loss,2138.25
23,Female,91.1,169.1,low,maintenance,2030.25
63,Male,94.4,166.5,low,maintenance,2009.55
61,Female,86.3,159.2,high,muscle_gain,2436.0
21,Female,107.4,157.3,high,weight_loss,3134.46875
46,Male,111.6,166.9,low,muscle_gain,2320.95
40,Female,109.5,152.1,low,weight_loss,2021.55
23,Male,106.8,171.8,moderate,muscle_gain,3149.2125
49,Male,62.8,180.1,high,maintenance,2648.84375
59,Female,91.6,197.1,moderate,maintenance,2622.40625
35,Female,90.8,181.3,moderate,muscle_gain,2642.94375
32,Male,87.0,181.2,low,muscle_gain,2217.0
57,Male,83.7,168.7,moderate,weight_loss,2497.63125
49,Male,56.2,156.7,moderate,maintenance,2017.1312500000001
26,Female,57.2,172.3,low,muscle_gain,1629.45
54,Male,113.2,179.9,low,weight_loss,2389.65
27,Male,94.1,186.2,moderate,maintenance,3060.8625
37,Male,68.4,191.3,moderate,weight_loss,2634.4187500000003
23,Male,69.6,162.8,moderate,maintenance,2485.425
20,Female,92.7,162.1,high,maintenance,2938.46875
59,Female,78.5,178.3,moderate,weight_loss,2237.2312500000003
28,Male,80.9,178.3,low,weight_loss,2146.0499999999997
60,Female,54.2,160.9,moderate,maintenance,1684.26875
34,Female,59.7,179.4,high,maintenance,2427.6875
49,Female,77.5,167.3,moderate,weight_loss,2192.6687500000003
21,Male,99.0,182.0,high,muscle_gain,3548.125
21,Female,53.4,164.6,high,weight_loss,2269.3125
34,Female,73.4,179.6,low,muscle_gain,1830.6
58,Male,98.7,188.4,moderate,weight_loss,2913.225
36,Male,105.4,199.0,high,muscle_gain,3714.8125
22,Female,63.3,195.6,moderate,muscle_gain,2455.975
49,Female,101.2,175.2,high,maintenance,2976.75
39,Male,116.9,174.4,low,weight_loss,2482.7999999999997
23,Male,113.5,171.9,low,weight_loss,2519.25
52,Male,105.3,151.4,moderate,weight_loss,2703.5875
39,Male,99.9,158.3,moderate,muscle_gain,2787.4812500000003
18,Female,66.5,153.0,moderate,muscle_gain,2123.8875000000003
37,Male,94.4,184.8,moderate,maintenance,2974.4500000000003
39,Female,95.0,170.7,moderate,muscle_gain,2574.3562500000003
28,Female,78.5,153.2,high,weight_loss,2522.625
30,Female,84.5,184.5,moderate,muscle_gain,2615.0437500000003
59,Male,98.6,182.2,high,muscle_gain,3210.8125
20,Male,116.6,186.0,high,maintenance,3908.625
26,Female,70.7,180.0,high,muscle_gain,2696.75
29,Female,67.2,158.1,moderate,weight_loss,2098.89375
40,Female,92.1,153.1,low,weight_loss,1820.25
31,Female,59.2,190.9,low,weight_loss,1762.95
50,Female,90.8,160.8,moderate,weight_loss,2328.1
35,Male,56.2,177.1,moderate,maintenance,2323.25625
58,Male,84.3,174.3,moderate,maintenance,2553.43125
26,Male,93.4,196.1,high,weight_loss,3560.59375
